,行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润,退回,地区经理
3745,2229,CN-2016-5774848,2016-04-07,2016-04-12,二级,孟斯-20980,孟斯云,公司,昆明,云南,中国,西南,家具-椅子-10004343,家具,椅子,"Novimex 椅垫, 黑色",1509.48,6,0.0,59.64,,白德伟
3746,2230,CN-2016-5774848,2016-04-07,2016-04-12,二级,孟斯-20980,孟斯云,公司,昆明,云南,中国,西南,办公用-纸张-10001302,办公用品,纸张,"Eaton 笔记本, 优质",124.03999999999999,1,0.0,38.36,,白德伟
3747,2231,CN-2016-4433229,2016-11-30,2016-12-03,二级,曹丽-16510,曹丽娜,消费者,洛阳,河南,中国,中南,家具-用具-10001796,家具,用具,"Eldon 灯泡, 黑色",117.60000000000001,1,0.0,51.66,,范彩
3748,2232,US-2015-4186426,2015-11-29,2015-12-01,二级,赵芳-12730,赵芳,消费者,沈阳,辽宁,中国,东北,办公用-装订-10004132,办公用品,装订机,"Cardinal 孔加固材料, 实惠",44.856,3,0.4,-20.244000000000003,,楚杰
3749,2233,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,办公用-装订-10004939,办公用品,装订机,"Ibico 打孔机, 耐用",626.2199999999999,7,0.4,-376.32000000000005,是,楚杰
3750,2233,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,办公用-装订-10004939,办公用品,装订机,"Ibico 打孔机, 耐用",626.2199999999999,7,0.4,-376.32000000000005,是,楚杰
3751,2233,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,办公用-装订-10004939,办公用品,装订机,"Ibico 打孔机, 耐用",626.2199999999999,7,0.4,-376.32000000000005,是,楚杰
3752,2233,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,办公用-装订-10004939,办公用品,装订机,"Ibico 打孔机, 耐用",626.2199999999999,7,0.4,-376.32000000000005,是,楚杰
3753,2234,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,办公用-装订-10000765,办公用品,装订机,"Wilson Jones 孔加固材料, 回收",13.692,1,0.4,-8.708,是,楚杰
3754,2234,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,办公用-装订-10000765,办公用品,装订机,"Wilson Jones 孔加固材料, 回收",13.692,1,0.4,-8.708,是,楚杰
3755,2234,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,办公用-装订-10000765,办公用品,装订机,"Wilson Jones 孔加固材料, 回收",13.692,1,0.4,-8.708,是,楚杰
3756,2234,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,办公用-装订-10000765,办公用品,装订机,"Wilson Jones 孔加固材料, 回收",13.692,1,0.4,-8.708,是,楚杰
3757,2235,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,技术-电话-10003432,技术,电话,"三星 音频基座, 蓝色",3269.868,7,0.4,-1362.5919999999999,是,楚杰
3758,2235,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,技术-电话-10003432,技术,电话,"三星 音频基座, 蓝色",3269.868,7,0.4,-1362.5919999999999,是,楚杰
3759,2235,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,技术-电话-10003432,技术,电话,"三星 音频基座, 蓝色",3269.868,7,0.4,-1362.5919999999999,是,楚杰
3760,2235,US-2016-3964185,2016-01-30,2016-02-04,二级,佟斯-21025,佟斯云,小型企业,大连,辽宁,中国,东北,技术-电话-10003432,技术,电话,"三星 音频基座, 蓝色",3269.868,7,0.4,-1362.5919999999999,是,楚杰
3761,2236,CN-2018-1973789,2018-05-04,2018-05-10,标准级,楚宣-20845,楚宣,消费者,深圳,广东,中国,中南,办公用-器具-10000022,办公用品,器具,"Hoover 冰箱, 白色",9788.8,4,0.0,4894.400000000001,,范彩
3762,2237,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,家具-椅子-10004899,家具,椅子,"Hon 凳子, 每套两件",4645.200000000001,6,0.0,1207.08,是,洪光
3763,2237,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,家具-椅子-10004899,家具,椅子,"Hon 凳子, 每套两件",4645.200000000001,6,0.0,1207.08,是,洪光
3764,2237,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,家具-椅子-10004899,家具,椅子,"Hon 凳子, 每套两件",4645.200000000001,6,0.0,1207.08,是,洪光
3765,2238,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,办公用-信封-10004437,办公用品,信封,"Jiffy 局间信封, 回收",844.48,4,0.0,16.8,是,洪光
3766,2238,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,办公用-信封-10004437,办公用品,信封,"Jiffy 局间信封, 回收",844.48,4,0.0,16.8,是,洪光
3767,2238,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,办公用-信封-10004437,办公用品,信封,"Jiffy 局间信封, 回收",844.48,4,0.0,16.8,是,洪光
3768,2239,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,家具-椅子-10002415,家具,椅子,"Novimex 摇椅, 红色",1840.0199999999998,3,0.0,551.88,是,洪光
3769,2239,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,家具-椅子-10002415,家具,椅子,"Novimex 摇椅, 红色",1840.0199999999998,3,0.0,551.88,是,洪光
3770,2239,CN-2015-3813285,2015-04-01,2015-04-08,标准级,葛毅-12505,葛毅,消费者,胶州,山东,中国,华东,家具-椅子-10002415,家具,椅子,"Novimex 摇椅, 红色",1840.0199999999998,3,0.0,551.88,是,洪光
3771,2240,CN-2018-4433229,2018-07-10,2018-07-14,标准级,邱秋-11575,邱秋,公司,沈阳,辽宁,中国,东北,技术-配件-10000839,技术,配件,"罗技 路由器, 回收",1372.728,2,0.4,-297.4720000000001,,楚杰
3772,2241,CN-2018-4433229,2018-07-10,2018-07-14,标准级,邱秋-11575,邱秋,公司,沈阳,辽宁,中国,东北,家具-书架-10002113,家具,书架,"Dania 书库, 金属",5066.04,5,0.4,-0.5600000000004002,,楚杰
3773,2242,CN-2018-4433229,2018-07-10,2018-07-14,标准级,邱秋-11575,邱秋,公司,沈阳,辽宁,中国,东北,技术-配件-10002783,技术,配件,"SanDisk 路由器, 回收",3558.24,5,0.4,-830.76,,楚杰
3774,2243,CN-2017-2609031,2017-09-20,2017-09-22,二级,麦磊-16060,麦磊,消费者,宜春,江西,中国,华东,技术-电话-10000014,技术,电话,"苹果 办公室电话机, 整包",305.06,1,0.0,67.06,,洪光
3775,2244,CN-2017-2609031,2017-09-20,2017-09-22,二级,麦磊-16060,麦磊,消费者,宜春,江西,中国,华东,技术-电话-10002340,技术,电话,"三星 耳机, 整包",1026.06,3,0.0,502.74,,洪光
3776,2245,CN-2018-3805086,2018-03-12,2018-03-18,标准级,谭立-16855,谭立,公司,北京,北京,中国,华北,办公用-信封-10002784,办公用品,信封,"Kraft 搭扣信封, 红色",234.07999999999998,4,0.0,100.24000000000001,,殷莲
3777,2246,CN-2018-5504068,2018-05-27,2018-06-02,标准级,万冬-12460,万冬露,消费者,广州,广东,中国,中南,技术-复印-10001701,技术,复印机,"Brother 墨水, 数字化",4114.32,6,0.0,1851.3600000000001,,范彩
3778,2247,CN-2016-3476344,2016-08-06,2016-08-10,标准级,杨诚-11380,杨诚,公司,任丘,河北,中国,华北,家具-用具-10003663,家具,用具,"Eldon 框架, 一包多件",1628.3400000000001,3,0.0,569.52,,殷莲
3779,2248,CN-2016-3476344,2016-08-06,2016-08-10,标准级,杨诚-11380,杨诚,公司,任丘,河北,中国,华北,技术-复印-10004864,技术,复印机,"Hewlett 传真机, 红色",2969.12,2,0.0,1098.4399999999998,,殷莲
3780,2249,CN-2018-2990089,2018-07-10,2018-07-14,标准级,万莞-13330,万莞颖,消费者,桂林,广西,中国,中南,办公用-美术-10004953,办公用品,美术,"BIC 速写本, 蓝色",363.328,2,0.2,27.048000000000002,,范彩
3781,2250,CN-2018-2990089,2018-07-10,2018-07-14,标准级,万莞-13330,万莞颖,消费者,桂林,广西,中国,中南,办公用-器具-10001757,办公用品,器具,"KitchenAid 炉灶, 黑色",5316.08,2,0.0,2073.1200000000003,,范彩
3782,2251,CN-2018-2990089,2018-07-10,2018-07-14,标准级,万莞-13330,万莞颖,消费者,桂林,广西,中国,中南,家具-用具-10000059,家具,用具,"Tenex 门挡, 优质",991.9000000000001,5,0.0,247.8,,范彩
3783,2252,CN-2018-2607133,2018-10-02,2018-10-06,二级,黄涛-21190,黄涛,小型企业,天津,天津,中国,华北,办公用-收纳-10003617,办公用品,收纳具,"Tenex 文件车, 单宽度",1252.1599999999999,2,0.0,212.79999999999998,,殷莲
3784,2253,CN-2016-3404134,2016-11-03,2016-11-03,当日,姚柏-19015,姚柏,消费者,颍上城关镇,安徽,中国,华东,家具-椅子-10003805,家具,椅子,"Hon 扶手椅, 每套两件",6431.459999999999,3,0.0,2443.56,,洪光
3785,2254,CN-2017-5598912,2017-10-12,2017-10-16,标准级,胡凤-12850,胡凤,消费者,武汉,湖北,中国,中南,办公用-纸张-10001629,办公用品,纸张,"Green Bar 计划信息表, 多色",352.8,3,0.0,28.14,,范彩
3786,2255,US-2016-2605699,2016-10-07,2016-10-11,标准级,钟庆-19510,钟庆缘,小型企业,泰州,江苏,中国,华东,家具-椅子-10003772,家具,椅子,"SAFCO 摇椅, 每套两件",1920.2399999999998,5,0.4,-544.4599999999999,,洪光
3787,2256,US-2016-2605699,2016-10-07,2016-10-11,标准级,钟庆-19510,钟庆缘,小型企业,泰州,江苏,中国,华东,家具-书架-10002899,家具,书架,"宜家 古典书架, 传统",6917.4,6,0.4,-1614.4800000000005,,洪光
3788,2257,US-2016-2605699,2016-10-07,2016-10-11,标准级,钟庆-19510,钟庆缘,小型企业,泰州,江苏,中国,华东,办公用-收纳-10000871,办公用品,收纳具,"Eldon 盒, 工业",250.6,5,0.0,47.60000000000001,,洪光
3789,2258,CN-2016-5266113,2016-11-22,2016-11-26,标准级,楚丽-17320,楚丽丽,小型企业,长春,吉林,中国,东北,办公用-美术-10002672,办公用品,美术,"Sanford 画布, 金属",193.312,1,0.2,7.111999999999995,,楚杰
3790,2259,CN-2016-5266113,2016-11-22,2016-11-26,标准级,楚丽-17320,楚丽丽,小型企业,长春,吉林,中国,东北,办公用-收纳-10004212,办公用品,收纳具,"Fellowes 锁柜, 蓝色",5805.24,6,0.0,0.0,,楚杰
3791,2260,US-2017-3597477,2017-01-08,2017-01-13,二级,付丽-15790,付丽,消费者,抚顺,辽宁,中国,东北,办公用-装订-10002118,办公用品,装订机,"Avery 打孔机, 透明",306.09600000000006,4,0.4,-20.944000000000045,,楚杰
3792,2261,US-2017-4597424,2017-11-22,2017-11-24,一级,许绅-19960,许绅,消费者,湖州,浙江,中国,华东,办公用-器具-10000850,办公用品,器具,"KitchenAid 炉灶, 白色",9547.272,6,0.4,-3501.2879999999996,,洪光
3793,2262,US-2017-4597424,2017-11-22,2017-11-24,一级,许绅-19960,许绅,消费者,湖州,浙江,中国,华东,办公用-器具-10004848,办公用品,器具,"KitchenAid 烤面包机, 白色",467.376,2,0.4,-296.1840000000001,,洪光
3794,2263,CN-2015-5926511,2015-09-15,2015-09-18,二级,曹丽-16510,曹丽娜,消费者,肃州,甘肃,中国,西北,技术-电话-10000983,技术,电话,"三星 信号增强器, 整包",4209.744,11,0.4,-2666.356,,杨健
3795,2264,CN-2015-5926511,2015-09-15,2015-09-18,二级,曹丽-16510,曹丽娜,消费者,肃州,甘肃,中国,西北,技术-电话-10002221,技术,电话,"苹果 音频基座, 全尺寸",2825.424,6,0.4,-94.4160000000004,,杨健
3796,2265,CN-2018-4590873,2018-11-26,2018-12-03,标准级,罗昌-11050,罗昌,公司,安庆,安徽,中国,华东,家具-椅子-10002343,家具,椅子,"Office Star 沙滩椅, 红色",1293.6000000000001,5,0.0,323.40000000000003,是,洪光
3797,2265,CN-2018-4590873,2018-11-26,2018-12-03,标准级,罗昌-11050,罗昌,公司,安庆,安徽,中国,华东,家具-椅子-10002343,家具,椅子,"Office Star 沙滩椅, 红色",1293.6000000000001,5,0.0,323.40000000000003,是,洪光
3798,2266,CN-2016-4164715,2016-09-11,2016-09-13,一级,陈锦-14830,陈锦,公司,大同,山西,中国,华北,办公用-纸张-10002934,办公用品,纸张,"施乐 信纸, 每包 12 个",1145.9,5,0.0,561.4,,殷莲
3799,2267,CN-2016-4164715,2016-09-11,2016-09-13,一级,陈锦-14830,陈锦,公司,大同,山西,中国,华北,办公用-信封-10001917,办公用品,信封,"Kraft 局间信封, 每套 50 个",656.88,3,0.0,78.53999999999999,,殷莲
3800,2268,CN-2016-3407073,2016-12-01,2016-12-07,标准级,刘婵-10945,刘婵,消费者,蒙阴,山东,中国,华东,办公用-装订-10002095,办公用品,装订机,"Cardinal 打孔机, 耐用",282.8,2,0.0,101.64,,洪光
3801,2269,US-2016-4988987,2016-01-12,2016-01-14,一级,常光-13345,常光,公司,合肥,安徽,中国,华东,办公用-美术-10001165,办公用品,美术,"Sanford 铅笔刀, 混合尺寸",541.52,5,0.2,-94.78,,洪光
3802,2270,US-2016-4988987,2016-01-12,2016-01-14,一级,常光-13345,常光,公司,合肥,安徽,中国,华东,办公用-纸张-10002363,办公用品,纸张,"施乐 笔记本, 优质",369.17999999999995,3,0.0,88.2,,洪光
3803,2271,US-2016-4988987,2016-01-12,2016-01-14,一级,常光-13345,常光,公司,合肥,安徽,中国,华东,办公用-纸张-10004354,办公用品,纸张,"Enermax 笔记本, 多色",139.58,1,0.0,68.32,,洪光
3804,2272,US-2016-4988987,2016-01-12,2016-01-14,一级,常光-13345,常光,公司,合肥,安徽,中国,华东,家具-用具-10002886,家具,用具,"Eldon 闹钟, 一包多件",792.1199999999999,3,0.0,213.77999999999997,,洪光
3805,2273,US-2015-1190387,2015-08-09,2015-08-14,标准级,邱梦-18160,邱梦,消费者,耒阳,湖南,中国,中南,办公用-美术-10001897,办公用品,美术,"Boston 速写本, 混合尺寸",193.312,1,0.2,28.951999999999998,,范彩
3806,2274,US-2015-1190387,2015-08-09,2015-08-14,标准级,邱梦-18160,邱梦,消费者,耒阳,湖南,中国,中南,办公用-器具-10003069,办公用品,器具,"KitchenAid 咖啡研磨机, 银色",332.35999999999996,1,0.0,46.48,,范彩
3807,2275,US-2018-1184235,2018-10-09,2018-10-14,标准级,郝绅-19930,郝绅,消费者,秦皇岛,河北,中国,华北,办公用-标签-10000389,办公用品,标签,"Smead 合法证物标签, 白色",207.2,4,0.0,12.32,,殷莲
3808,2276,US-2018-1184235,2018-10-09,2018-10-14,标准级,郝绅-19930,郝绅,消费者,秦皇岛,河北,中国,华北,家具-桌子-10000696,家具,桌子,"Barricks 会议桌, 长方形",18997.649999999994,6,0.25,-507.1499999999987,,殷莲
3809,2277,US-2018-1184235,2018-10-09,2018-10-14,标准级,郝绅-19930,郝绅,消费者,秦皇岛,河北,中国,华北,办公用-装订-10004255,办公用品,装订机,"Acco 打孔机, 回收",426.72000000000014,3,0.0,162.12,,殷莲
3810,2278,CN-2016-2770008,2016-11-23,2016-11-29,标准级,肖良-17125,肖良,消费者,商丘,河南,中国,中南,技术-设备-10003961,技术,设备,"StarTech 电话, 白色",1361.36,4,0.0,272.16,,范彩
3811,2279,CN-2018-2252147,2018-04-01,2018-04-06,标准级,邱丽-17620,邱丽雪,公司,齐齐哈尔,黑龙江,中国,东北,办公用-装订-10001062,办公用品,装订机,"Acco 订书机, 回收",240.09999999999997,1,0.0,55.16,,楚杰
3812,2280,CN-2015-3702485,2015-04-20,2015-04-22,一级,郭刚-13150,郭刚,公司,巢湖,安徽,中国,华东,家具-椅子-10003410,家具,椅子,"Hon 沙滩椅, 红色",421.4,2,0.0,21.0,是,洪光
3813,2280,CN-2015-3702485,2015-04-20,2015-04-22,一级,郭刚-13150,郭刚,公司,巢湖,安徽,中国,华东,家具-椅子-10003410,家具,椅子,"Hon 沙滩椅, 红色",421.4,2,0.0,21.0,是,洪光
3814,2281,CN-2015-3702485,2015-04-20,2015-04-22,一级,郭刚-13150,郭刚,公司,巢湖,安徽,中国,华东,办公用-器具-10001619,办公用品,器具,"Breville 咖啡研磨机, 白色",840.0,3,0.0,184.8,是,洪光
3815,2281,CN-2015-3702485,2015-04-20,2015-04-22,一级,郭刚-13150,郭刚,公司,巢湖,安徽,中国,华东,办公用-器具-10001619,办公用品,器具,"Breville 咖啡研磨机, 白色",840.0,3,0.0,184.8,是,洪光
3816,2282,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-器具-10002119,办公用品,器具,"KitchenAid 搅拌机, 红色",2767.7999999999997,6,0.0,1079.4,,洪光
3817,2283,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,技术-电话-10000045,技术,电话,"苹果 信号增强器, 混合尺寸",1953.0000000000005,3,0.0,722.4,,洪光
3818,2284,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-美术-10003822,办公用品,美术,"BIC 钢笔, 蓝色",373.184,7,0.2,116.42399999999999,,洪光
3819,2285,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-用品-10000998,办公用品,用品,"Kleencut 大剪刀, 锯齿状",608.58,3,0.0,30.240000000000002,,洪光
3820,2286,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,家具-用具-10002981,家具,用具,"Deflect-O 门挡, 黑色",1230.6,6,0.0,98.28,,洪光
3821,2287,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-用品-10004429,办公用品,用品,"Stiletto 修剪器, 锯齿状",368.20000000000005,2,0.0,21.84,,洪光
3822,2288,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,家具-书架-10003197,家具,书架,"Safco 书库, 白色",5492.339999999999,3,0.0,1537.62,,洪光
3823,2289,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,家具-椅子-10001581,家具,椅子,"SAFCO 沙滩椅, 红色",922.88,4,0.0,451.92,,洪光
3824,2290,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-信封-10004866,办公用品,信封,"Kraft 马尼拉纸信封, 红色",1121.12,8,0.0,56.0,,洪光
3825,2291,CN-2018-4853457,2018-12-04,2018-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,技术-设备-10003013,技术,设备,"松下 喷墨打印机, 红色",5772.4800000000005,4,0.0,2251.2000000000003,,洪光
3826,2292,CN-2016-1637441,2016-03-26,2016-03-31,二级,刘明-18295,刘明,公司,北京,北京,中国,华北,办公用-纸张-10001526,办公用品,纸张,"Enermax 备忘录便条, 回收",217.98000000000002,3,0.0,45.36,,殷莲
3827,2293,CN-2018-1154983,2018-11-17,2018-11-22,标准级,黄丽-15835,黄丽,消费者,莱阳,山东,中国,华东,家具-书架-10001586,家具,书架,"Dania 墙角架, 白色",581.4200000000001,1,0.0,180.17999999999998,是,洪光
3828,2293,CN-2018-1154983,2018-11-17,2018-11-22,标准级,黄丽-15835,黄丽,消费者,莱阳,山东,中国,华东,家具-书架-10001586,家具,书架,"Dania 墙角架, 白色",581.4200000000001,1,0.0,180.17999999999998,是,洪光
